
############################
training capsule
############################

Type : capsule Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.28881, avg_reader_cost: 2.46646 sec, avg_batch_cost: 4.94863 sec, avg_samples: 96.0, avg_ips: 19.39931 images/sec.
Type : capsule Train [ Epoch 249/256 iter 1 ] lr: 0.02971, loss: 0.04097, avg_reader_cost: 2.72113 sec, avg_batch_cost: 2.83525 sec, avg_samples: 96.0, avg_ips: 33.85945 images/sec.
Type : capsule Train [ Epoch 249/256 iter 2 ] lr: 0.02971, loss: 0.09812, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11293 sec, avg_samples: 96.0, avg_ips: 850.08188 images/sec.
Type : capsule Train [ Epoch 249/256 iter 3 ] lr: 0.02971, loss: 0.07896, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05006 sec, avg_samples: 27.0, avg_ips: 539.34728 images/sec.
Type : capsule Train [ Epoch 250/256 iter 1 ] lr: 0.02978, loss: 0.06971, avg_reader_cost: 3.06583 sec, avg_batch_cost: 3.17900 sec, avg_samples: 96.0, avg_ips: 30.19816 images/sec.
Type : capsule Train [ Epoch 250/256 iter 2 ] lr: 0.02978, loss: 0.04098, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11389 sec, avg_samples: 96.0, avg_ips: 842.90675 images/sec.
Type : capsule Train [ Epoch 250/256 iter 3 ] lr: 0.02978, loss: 0.10355, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05193 sec, avg_samples: 27.0, avg_ips: 519.94788 images/sec.
Type : capsule Train [ Epoch 251/256 iter 1 ] lr: 0.02984, loss: 0.07736, avg_reader_cost: 2.90718 sec, avg_batch_cost: 3.02189 sec, avg_samples: 96.0, avg_ips: 31.76824 images/sec.
Type : capsule Train [ Epoch 251/256 iter 2 ] lr: 0.02984, loss: 0.03061, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11568 sec, avg_samples: 96.0, avg_ips: 829.85172 images/sec.
Type : capsule Train [ Epoch 251/256 iter 3 ] lr: 0.02984, loss: 0.18864, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05097 sec, avg_samples: 27.0, avg_ips: 529.69283 images/sec.
Type : capsule Train [ Epoch 252/256 iter 1 ] lr: 0.02989, loss: 0.04083, avg_reader_cost: 2.83897 sec, avg_batch_cost: 2.95267 sec, avg_samples: 96.0, avg_ips: 32.51295 images/sec.
Type : capsule Train [ Epoch 252/256 iter 2 ] lr: 0.02989, loss: 0.02911, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11480 sec, avg_samples: 96.0, avg_ips: 836.20758 images/sec.
Type : capsule Train [ Epoch 252/256 iter 3 ] lr: 0.02989, loss: 0.09795, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.05232 sec, avg_samples: 27.0, avg_ips: 516.02444 images/sec.
Type : capsule Train [ Epoch 253/256 iter 1 ] lr: 0.02993, loss: 0.05388, avg_reader_cost: 2.91843 sec, avg_batch_cost: 3.03222 sec, avg_samples: 96.0, avg_ips: 31.65992 images/sec.
Type : capsule Train [ Epoch 253/256 iter 2 ] lr: 0.02993, loss: 0.01504, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11339 sec, avg_samples: 96.0, avg_ips: 846.63930 images/sec.
Type : capsule Train [ Epoch 253/256 iter 3 ] lr: 0.02993, loss: 0.09717, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05101 sec, avg_samples: 27.0, avg_ips: 529.26950 images/sec.
Type : capsule Train [ Epoch 254/256 iter 1 ] lr: 0.02996, loss: 0.05372, avg_reader_cost: 2.10865 sec, avg_batch_cost: 2.22152 sec, avg_samples: 96.0, avg_ips: 43.21370 images/sec.
Type : capsule Train [ Epoch 254/256 iter 2 ] lr: 0.02996, loss: 0.03773, avg_reader_cost: 0.08472 sec, avg_batch_cost: 0.19557 sec, avg_samples: 96.0, avg_ips: 490.87585 images/sec.
Type : capsule Train [ Epoch 254/256 iter 3 ] lr: 0.02996, loss: 0.05815, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05095 sec, avg_samples: 27.0, avg_ips: 529.89855 images/sec.
Type : capsule Train [ Epoch 255/256 iter 1 ] lr: 0.02998, loss: 0.06103, avg_reader_cost: 2.87794 sec, avg_batch_cost: 2.99082 sec, avg_samples: 96.0, avg_ips: 32.09819 images/sec.
Type : capsule Train [ Epoch 255/256 iter 2 ] lr: 0.02998, loss: 0.07343, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11266 sec, avg_samples: 96.0, avg_ips: 852.10031 images/sec.
Type : capsule Train [ Epoch 255/256 iter 3 ] lr: 0.02998, loss: 0.00978, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.06225 sec, avg_samples: 27.0, avg_ips: 433.70076 images/sec.
Type : capsule Train [ Epoch 256/256 iter 1 ] lr: 0.03000, loss: 0.06001, avg_reader_cost: 3.07974 sec, avg_batch_cost: 3.19295 sec, avg_samples: 96.0, avg_ips: 30.06624 images/sec.
Type : capsule Train [ Epoch 256/256 iter 2 ] lr: 0.03000, loss: 0.05645, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11211 sec, avg_samples: 96.0, avg_ips: 856.33539 images/sec.
Type : capsule Train [ Epoch 256/256 iter 3 ] lr: 0.03000, loss: 0.00718, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05155 sec, avg_samples: 27.0, avg_ips: 523.81269 images/sec.
Type : capsule Test [ Epoch 256/256 ] test_cost: 12.658027 sec max_auc: 0.92860 roc_auc : 0.847228.
