
############################
training transistor
############################

Type : transistor Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.34966, avg_reader_cost: 3.54029 sec, avg_batch_cost: 3.66641 sec, avg_samples: 96.0, avg_ips: 26.18364 images/sec.
Type : transistor Train [ Epoch 249/256 iter 1 ] lr: 0.02971, loss: 0.08908, avg_reader_cost: 2.86683 sec, avg_batch_cost: 2.98146 sec, avg_samples: 96.0, avg_ips: 32.19894 images/sec.
Type : transistor Train [ Epoch 249/256 iter 2 ] lr: 0.02971, loss: 0.07333, avg_reader_cost: 0.00043 sec, avg_batch_cost: 0.11361 sec, avg_samples: 96.0, avg_ips: 844.98518 images/sec.
Type : transistor Train [ Epoch 249/256 iter 3 ] lr: 0.02971, loss: 0.05859, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.04790 sec, avg_samples: 21.0, avg_ips: 438.43117 images/sec.
Type : transistor Train [ Epoch 250/256 iter 1 ] lr: 0.02978, loss: 0.06077, avg_reader_cost: 2.65926 sec, avg_batch_cost: 2.77206 sec, avg_samples: 96.0, avg_ips: 34.63130 images/sec.
Type : transistor Train [ Epoch 250/256 iter 2 ] lr: 0.02978, loss: 0.07538, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11130 sec, avg_samples: 96.0, avg_ips: 862.56702 images/sec.
Type : transistor Train [ Epoch 250/256 iter 3 ] lr: 0.02978, loss: 0.07955, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04600 sec, avg_samples: 21.0, avg_ips: 456.51934 images/sec.
Type : transistor Train [ Epoch 251/256 iter 1 ] lr: 0.02984, loss: 0.06264, avg_reader_cost: 2.54372 sec, avg_batch_cost: 2.65694 sec, avg_samples: 96.0, avg_ips: 36.13179 images/sec.
Type : transistor Train [ Epoch 251/256 iter 2 ] lr: 0.02984, loss: 0.07107, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11124 sec, avg_samples: 96.0, avg_ips: 863.03476 images/sec.
Type : transistor Train [ Epoch 251/256 iter 3 ] lr: 0.02984, loss: 0.07271, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.04438 sec, avg_samples: 21.0, avg_ips: 473.19683 images/sec.
Type : transistor Train [ Epoch 252/256 iter 1 ] lr: 0.02989, loss: 0.07163, avg_reader_cost: 2.96617 sec, avg_batch_cost: 3.07938 sec, avg_samples: 96.0, avg_ips: 31.17510 images/sec.
Type : transistor Train [ Epoch 252/256 iter 2 ] lr: 0.02989, loss: 0.08916, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11235 sec, avg_samples: 96.0, avg_ips: 854.46366 images/sec.
Type : transistor Train [ Epoch 252/256 iter 3 ] lr: 0.02989, loss: 0.04889, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04520 sec, avg_samples: 21.0, avg_ips: 464.57614 images/sec.
Type : transistor Train [ Epoch 253/256 iter 1 ] lr: 0.02993, loss: 0.05635, avg_reader_cost: 2.52736 sec, avg_batch_cost: 2.64179 sec, avg_samples: 96.0, avg_ips: 36.33900 images/sec.
Type : transistor Train [ Epoch 253/256 iter 2 ] lr: 0.02993, loss: 0.04279, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11132 sec, avg_samples: 96.0, avg_ips: 862.40998 images/sec.
Type : transistor Train [ Epoch 253/256 iter 3 ] lr: 0.02993, loss: 0.16770, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04609 sec, avg_samples: 21.0, avg_ips: 455.62904 images/sec.
Type : transistor Train [ Epoch 254/256 iter 1 ] lr: 0.02996, loss: 0.06946, avg_reader_cost: 2.68860 sec, avg_batch_cost: 2.80237 sec, avg_samples: 96.0, avg_ips: 34.25673 images/sec.
Type : transistor Train [ Epoch 254/256 iter 2 ] lr: 0.02996, loss: 0.13429, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11734 sec, avg_samples: 96.0, avg_ips: 818.10148 images/sec.
Type : transistor Train [ Epoch 254/256 iter 3 ] lr: 0.02996, loss: 0.09153, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04616 sec, avg_samples: 21.0, avg_ips: 454.94186 images/sec.
Type : transistor Train [ Epoch 255/256 iter 1 ] lr: 0.02998, loss: 0.13162, avg_reader_cost: 1.95933 sec, avg_batch_cost: 2.07340 sec, avg_samples: 96.0, avg_ips: 46.30070 images/sec.
Type : transistor Train [ Epoch 255/256 iter 2 ] lr: 0.02998, loss: 0.09899, avg_reader_cost: 0.10208 sec, avg_batch_cost: 0.21421 sec, avg_samples: 96.0, avg_ips: 448.15728 images/sec.
Type : transistor Train [ Epoch 255/256 iter 3 ] lr: 0.02998, loss: 0.05158, avg_reader_cost: 0.00121 sec, avg_batch_cost: 0.04754 sec, avg_samples: 21.0, avg_ips: 441.77141 images/sec.
Type : transistor Train [ Epoch 256/256 iter 1 ] lr: 0.03000, loss: 0.12510, avg_reader_cost: 2.65615 sec, avg_batch_cost: 2.76984 sec, avg_samples: 96.0, avg_ips: 34.65898 images/sec.
Type : transistor Train [ Epoch 256/256 iter 2 ] lr: 0.03000, loss: 0.04347, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11198 sec, avg_samples: 96.0, avg_ips: 857.32727 images/sec.
Type : transistor Train [ Epoch 256/256 iter 3 ] lr: 0.03000, loss: 0.16658, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.04702 sec, avg_samples: 21.0, avg_ips: 446.57357 images/sec.
Type : transistor Test [ Epoch 256/256 ] test_cost: 10.011829 sec max_auc: 0.95625 roc_auc : 0.947500.
