
############################
training hazelnut
############################

Type : hazelnut Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.28789, avg_reader_cost: 3.20340 sec, avg_batch_cost: 3.31736 sec, avg_samples: 96.0, avg_ips: 28.93864 images/sec.
Type : hazelnut Train [ Epoch 145/256 iter 5 ] lr: 0.00114, loss: 0.08523, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.02584 sec, avg_samples: 7.0, avg_ips: 270.86988 images/sec.
Type : hazelnut Train [ Epoch 146/256 iter 1 ] lr: 0.00129, loss: 0.07870, avg_reader_cost: 2.46877 sec, avg_batch_cost: 2.57415 sec, avg_samples: 96.0, avg_ips: 37.29381 images/sec.
Type : hazelnut Train [ Epoch 146/256 iter 2 ] lr: 0.00129, loss: 0.05250, avg_reader_cost: 0.04165 sec, avg_batch_cost: 0.14692 sec, avg_samples: 96.0, avg_ips: 653.40743 images/sec.
Type : hazelnut Train [ Epoch 146/256 iter 3 ] lr: 0.00129, loss: 0.08280, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10305 sec, avg_samples: 96.0, avg_ips: 931.57805 images/sec.
Type : hazelnut Train [ Epoch 146/256 iter 4 ] lr: 0.00129, loss: 0.06681, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10270 sec, avg_samples: 96.0, avg_ips: 934.77451 images/sec.
Type : hazelnut Train [ Epoch 146/256 iter 5 ] lr: 0.00129, loss: 0.09752, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.02490 sec, avg_samples: 7.0, avg_ips: 281.14380 images/sec.
Type : hazelnut Train [ Epoch 147/256 iter 1 ] lr: 0.00144, loss: 0.04363, avg_reader_cost: 2.55781 sec, avg_batch_cost: 2.66309 sec, avg_samples: 96.0, avg_ips: 36.04840 images/sec.
Type : hazelnut Train [ Epoch 147/256 iter 2 ] lr: 0.00144, loss: 0.10939, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10357 sec, avg_samples: 96.0, avg_ips: 926.91374 images/sec.
Type : hazelnut Train [ Epoch 147/256 iter 3 ] lr: 0.00144, loss: 0.12302, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10335 sec, avg_samples: 96.0, avg_ips: 928.91098 images/sec.
Type : hazelnut Train [ Epoch 147/256 iter 4 ] lr: 0.00144, loss: 0.10328, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.10639 sec, avg_samples: 96.0, avg_ips: 902.38090 images/sec.
Type : hazelnut Train [ Epoch 147/256 iter 5 ] lr: 0.00144, loss: 0.03564, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.02671 sec, avg_samples: 7.0, avg_ips: 262.07614 images/sec.
Type : hazelnut Train [ Epoch 148/256 iter 1 ] lr: 0.00160, loss: 0.08743, avg_reader_cost: 2.42314 sec, avg_batch_cost: 2.52921 sec, avg_samples: 96.0, avg_ips: 37.95655 images/sec.
Type : hazelnut Train [ Epoch 148/256 iter 2 ] lr: 0.00160, loss: 0.08713, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10431 sec, avg_samples: 96.0, avg_ips: 920.34382 images/sec.
Type : hazelnut Train [ Epoch 148/256 iter 3 ] lr: 0.00160, loss: 0.11729, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10770 sec, avg_samples: 96.0, avg_ips: 891.35216 images/sec.
Type : hazelnut Train [ Epoch 148/256 iter 4 ] lr: 0.00160, loss: 0.07599, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10381 sec, avg_samples: 96.0, avg_ips: 924.77001 images/sec.
Type : hazelnut Train [ Epoch 148/256 iter 5 ] lr: 0.00160, loss: 0.02764, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.02522 sec, avg_samples: 7.0, avg_ips: 277.59252 images/sec.
Type : hazelnut Train [ Epoch 149/256 iter 1 ] lr: 0.00177, loss: 0.12050, avg_reader_cost: 2.38382 sec, avg_batch_cost: 2.48922 sec, avg_samples: 96.0, avg_ips: 38.56630 images/sec.
Type : hazelnut Train [ Epoch 149/256 iter 2 ] lr: 0.00177, loss: 0.09343, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10582 sec, avg_samples: 96.0, avg_ips: 907.20142 images/sec.
Type : hazelnut Train [ Epoch 149/256 iter 3 ] lr: 0.00177, loss: 0.07670, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10366 sec, avg_samples: 96.0, avg_ips: 926.09723 images/sec.
Type : hazelnut Train [ Epoch 149/256 iter 4 ] lr: 0.00177, loss: 0.08588, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10273 sec, avg_samples: 96.0, avg_ips: 934.48597 images/sec.
Type : hazelnut Train [ Epoch 149/256 iter 5 ] lr: 0.00177, loss: 0.13996, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.02520 sec, avg_samples: 7.0, avg_ips: 277.75008 images/sec.
Type : hazelnut Train [ Epoch 150/256 iter 1 ] lr: 0.00195, loss: 0.10486, avg_reader_cost: 2.53406 sec, avg_batch_cost: 2.64634 sec, avg_samples: 96.0, avg_ips: 36.27656 images/sec.
Type : hazelnut Train [ Epoch 150/256 iter 2 ] lr: 0.00195, loss: 0.07360, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11183 sec, avg_samples: 96.0, avg_ips: 858.48249 images/sec.
Type : hazelnut Train [ Epoch 150/256 iter 3 ] lr: 0.00195, loss: 0.09385, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11043 sec, avg_samples: 96.0, avg_ips: 869.31771 images/sec.
Type : hazelnut Train [ Epoch 150/256 iter 4 ] lr: 0.00195, loss: 0.05548, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11095 sec, avg_samples: 96.0, avg_ips: 865.23422 images/sec.
Type : hazelnut Train [ Epoch 150/256 iter 5 ] lr: 0.00195, loss: 0.01102, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03768 sec, avg_samples: 7.0, avg_ips: 185.78597 images/sec.
Type : hazelnut Train [ Epoch 151/256 iter 1 ] lr: 0.00213, loss: 0.08370, avg_reader_cost: 1.93543 sec, avg_batch_cost: 2.05197 sec, avg_samples: 96.0, avg_ips: 46.78423 images/sec.
Type : hazelnut Train [ Epoch 151/256 iter 2 ] lr: 0.00213, loss: 0.08423, avg_reader_cost: 0.15719 sec, avg_batch_cost: 0.26697 sec, avg_samples: 96.0, avg_ips: 359.59140 images/sec.
Type : hazelnut Train [ Epoch 151/256 iter 3 ] lr: 0.00213, loss: 0.04962, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11229 sec, avg_samples: 96.0, avg_ips: 854.96623 images/sec.
Type : hazelnut Train [ Epoch 151/256 iter 4 ] lr: 0.00213, loss: 0.15285, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11155 sec, avg_samples: 96.0, avg_ips: 860.63302 images/sec.
Type : hazelnut Train [ Epoch 151/256 iter 5 ] lr: 0.00213, loss: 0.01364, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.02555 sec, avg_samples: 7.0, avg_ips: 273.92012 images/sec.
Type : hazelnut Train [ Epoch 152/256 iter 1 ] lr: 0.00233, loss: 0.07651, avg_reader_cost: 2.45612 sec, avg_batch_cost: 2.56103 sec, avg_samples: 96.0, avg_ips: 37.48490 images/sec.
Type : hazelnut Train [ Epoch 152/256 iter 2 ] lr: 0.00233, loss: 0.07268, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10357 sec, avg_samples: 96.0, avg_ips: 926.95002 images/sec.
Type : hazelnut Train [ Epoch 152/256 iter 3 ] lr: 0.00233, loss: 0.07873, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10417 sec, avg_samples: 96.0, avg_ips: 921.58664 images/sec.
Type : hazelnut Train [ Epoch 152/256 iter 4 ] lr: 0.00233, loss: 0.10202, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10303 sec, avg_samples: 96.0, avg_ips: 931.80872 images/sec.
Type : hazelnut Train [ Epoch 152/256 iter 5 ] lr: 0.00233, loss: 0.03319, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.02516 sec, avg_samples: 7.0, avg_ips: 278.17376 images/sec.
Type : hazelnut Test [ Epoch 152/256 ] test_cost: 9.944469 sec max_auc: 0.96571 roc_auc : 0.943214.
Type : hazelnut Train [ Epoch 153/256 iter 1 ] lr: 0.00253, loss: 0.16694, avg_reader_cost: 2.37671 sec, avg_batch_cost: 2.48902 sec, avg_samples: 96.0, avg_ips: 38.56932 images/sec.
Type : hazelnut Train [ Epoch 153/256 iter 2 ] lr: 0.00253, loss: 0.05845, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11141 sec, avg_samples: 96.0, avg_ips: 861.71787 images/sec.
Type : hazelnut Train [ Epoch 153/256 iter 3 ] lr: 0.00253, loss: 0.10510, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11155 sec, avg_samples: 96.0, avg_ips: 860.61279 images/sec.
Type : hazelnut Train [ Epoch 153/256 iter 4 ] lr: 0.00253, loss: 0.12803, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11193 sec, avg_samples: 96.0, avg_ips: 857.71444 images/sec.
Type : hazelnut Train [ Epoch 153/256 iter 5 ] lr: 0.00253, loss: 0.20672, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03742 sec, avg_samples: 7.0, avg_ips: 187.07510 images/sec.
Type : hazelnut Train [ Epoch 154/256 iter 1 ] lr: 0.00274, loss: 0.11912, avg_reader_cost: 2.44626 sec, avg_batch_cost: 2.55875 sec, avg_samples: 96.0, avg_ips: 37.51838 images/sec.
Type : hazelnut Train [ Epoch 154/256 iter 2 ] lr: 0.00274, loss: 0.11300, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11153 sec, avg_samples: 96.0, avg_ips: 860.74709 images/sec.
Type : hazelnut Train [ Epoch 154/256 iter 3 ] lr: 0.00274, loss: 0.09241, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11161 sec, avg_samples: 96.0, avg_ips: 860.15501 images/sec.
Type : hazelnut Train [ Epoch 154/256 iter 4 ] lr: 0.00274, loss: 0.11596, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.11046 sec, avg_samples: 96.0, avg_ips: 869.12444 images/sec.
Type : hazelnut Train [ Epoch 154/256 iter 5 ] lr: 0.00274, loss: 0.11075, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.02897 sec, avg_samples: 7.0, avg_ips: 241.65510 images/sec.
Type : hazelnut Train [ Epoch 155/256 iter 1 ] lr: 0.00295, loss: 0.12136, avg_reader_cost: 2.44395 sec, avg_batch_cost: 2.54907 sec, avg_samples: 96.0, avg_ips: 37.66075 images/sec.
Type : hazelnut Train [ Epoch 155/256 iter 2 ] lr: 0.00295, loss: 0.07270, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10340 sec, avg_samples: 96.0, avg_ips: 928.41621 images/sec.
Type : hazelnut Train [ Epoch 155/256 iter 3 ] lr: 0.00295, loss: 0.06194, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10302 sec, avg_samples: 96.0, avg_ips: 931.89067 images/sec.
Type : hazelnut Train [ Epoch 155/256 iter 4 ] lr: 0.00295, loss: 0.06812, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10375 sec, avg_samples: 96.0, avg_ips: 925.33106 images/sec.
Type : hazelnut Train [ Epoch 155/256 iter 5 ] lr: 0.00295, loss: 0.19074, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.02519 sec, avg_samples: 7.0, avg_ips: 277.87363 images/sec.
Type : hazelnut Train [ Epoch 156/256 iter 1 ] lr: 0.00317, loss: 0.10202, avg_reader_cost: 2.34843 sec, avg_batch_cost: 2.45404 sec, avg_samples: 96.0, avg_ips: 39.11924 images/sec.
Type : hazelnut Train [ Epoch 156/256 iter 2 ] lr: 0.00317, loss: 0.13012, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10447 sec, avg_samples: 96.0, avg_ips: 918.91138 images/sec.
Type : hazelnut Train [ Epoch 156/256 iter 3 ] lr: 0.00317, loss: 0.09919, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10538 sec, avg_samples: 96.0, avg_ips: 911.01097 images/sec.
Type : hazelnut Train [ Epoch 156/256 iter 4 ] lr: 0.00317, loss: 0.13504, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10322 sec, avg_samples: 96.0, avg_ips: 930.02237 images/sec.
Type : hazelnut Train [ Epoch 156/256 iter 5 ] lr: 0.00317, loss: 0.18788, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.02514 sec, avg_samples: 7.0, avg_ips: 278.43757 images/sec.
Type : hazelnut Train [ Epoch 157/256 iter 1 ] lr: 0.00340, loss: 0.09418, avg_reader_cost: 1.91104 sec, avg_batch_cost: 2.01545 sec, avg_samples: 96.0, avg_ips: 47.63194 images/sec.
Type : hazelnut Train [ Epoch 157/256 iter 2 ] lr: 0.00340, loss: 0.09546, avg_reader_cost: 0.10734 sec, avg_batch_cost: 0.21003 sec, avg_samples: 96.0, avg_ips: 457.08828 images/sec.
Type : hazelnut Train [ Epoch 157/256 iter 3 ] lr: 0.00340, loss: 0.08192, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10615 sec, avg_samples: 96.0, avg_ips: 904.38134 images/sec.
Type : hazelnut Train [ Epoch 157/256 iter 4 ] lr: 0.00340, loss: 0.04149, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10286 sec, avg_samples: 96.0, avg_ips: 933.34010 images/sec.
Type : hazelnut Train [ Epoch 157/256 iter 5 ] lr: 0.00340, loss: 0.02110, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.02508 sec, avg_samples: 7.0, avg_ips: 279.13378 images/sec.
Type : hazelnut Train [ Epoch 158/256 iter 1 ] lr: 0.00364, loss: 0.06157, avg_reader_cost: 1.92637 sec, avg_batch_cost: 2.03794 sec, avg_samples: 96.0, avg_ips: 47.10643 images/sec.
Type : hazelnut Train [ Epoch 158/256 iter 2 ] lr: 0.00364, loss: 0.08554, avg_reader_cost: 0.23027 sec, avg_batch_cost: 0.34021 sec, avg_samples: 96.0, avg_ips: 282.17987 images/sec.
Type : hazelnut Train [ Epoch 158/256 iter 3 ] lr: 0.00364, loss: 0.08539, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11086 sec, avg_samples: 96.0, avg_ips: 865.93572 images/sec.
Type : hazelnut Train [ Epoch 158/256 iter 4 ] lr: 0.00364, loss: 0.14515, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11041 sec, avg_samples: 96.0, avg_ips: 869.50543 images/sec.
Type : hazelnut Train [ Epoch 158/256 iter 5 ] lr: 0.00364, loss: 0.13859, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.04268 sec, avg_samples: 7.0, avg_ips: 164.01390 images/sec.
Type : hazelnut Train [ Epoch 159/256 iter 1 ] lr: 0.00389, loss: 0.11542, avg_reader_cost: 2.48479 sec, avg_batch_cost: 2.59733 sec, avg_samples: 96.0, avg_ips: 36.96103 images/sec.
Type : hazelnut Train [ Epoch 159/256 iter 2 ] lr: 0.00389, loss: 0.07927, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11257 sec, avg_samples: 96.0, avg_ips: 852.78789 images/sec.
Type : hazelnut Train [ Epoch 159/256 iter 3 ] lr: 0.00389, loss: 0.06597, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11185 sec, avg_samples: 96.0, avg_ips: 858.27388 images/sec.
Type : hazelnut Train [ Epoch 159/256 iter 4 ] lr: 0.00389, loss: 0.10213, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11201 sec, avg_samples: 96.0, avg_ips: 857.09916 images/sec.
Type : hazelnut Train [ Epoch 159/256 iter 5 ] lr: 0.00389, loss: 0.13503, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.03069 sec, avg_samples: 7.0, avg_ips: 228.09829 images/sec.
Type : hazelnut Train [ Epoch 160/256 iter 1 ] lr: 0.00414, loss: 0.10817, avg_reader_cost: 2.32725 sec, avg_batch_cost: 2.43278 sec, avg_samples: 96.0, avg_ips: 39.46110 images/sec.
Type : hazelnut Train [ Epoch 160/256 iter 2 ] lr: 0.00414, loss: 0.11381, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10335 sec, avg_samples: 96.0, avg_ips: 928.91312 images/sec.
Type : hazelnut Train [ Epoch 160/256 iter 3 ] lr: 0.00414, loss: 0.11155, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10311 sec, avg_samples: 96.0, avg_ips: 931.02016 images/sec.
Type : hazelnut Train [ Epoch 160/256 iter 4 ] lr: 0.00414, loss: 0.09885, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10722 sec, avg_samples: 96.0, avg_ips: 895.32603 images/sec.
Type : hazelnut Train [ Epoch 160/256 iter 5 ] lr: 0.00414, loss: 0.30099, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.02557 sec, avg_samples: 7.0, avg_ips: 273.80261 images/sec.
Type : hazelnut Test [ Epoch 160/256 ] test_cost: 9.767259 sec max_auc: 0.96571 roc_auc : 0.944286.
Type : hazelnut Train [ Epoch 161/256 iter 1 ] lr: 0.00439, loss: 0.10682, avg_reader_cost: 2.52059 sec, avg_batch_cost: 2.63351 sec, avg_samples: 96.0, avg_ips: 36.45329 images/sec.
Type : hazelnut Train [ Epoch 161/256 iter 2 ] lr: 0.00439, loss: 0.09555, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11054 sec, avg_samples: 96.0, avg_ips: 868.47208 images/sec.
Type : hazelnut Train [ Epoch 161/256 iter 3 ] lr: 0.00439, loss: 0.12455, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11105 sec, avg_samples: 96.0, avg_ips: 864.48188 images/sec.
Type : hazelnut Train [ Epoch 161/256 iter 4 ] lr: 0.00439, loss: 0.08804, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11192 sec, avg_samples: 96.0, avg_ips: 857.73088 images/sec.
Type : hazelnut Train [ Epoch 161/256 iter 5 ] lr: 0.00439, loss: 0.12863, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03735 sec, avg_samples: 7.0, avg_ips: 187.43099 images/sec.
Type : hazelnut Train [ Epoch 162/256 iter 1 ] lr: 0.00466, loss: 0.07361, avg_reader_cost: 2.43286 sec, avg_batch_cost: 2.54566 sec, avg_samples: 96.0, avg_ips: 37.71120 images/sec.
Type : hazelnut Train [ Epoch 162/256 iter 2 ] lr: 0.00466, loss: 0.06528, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11085 sec, avg_samples: 96.0, avg_ips: 866.00650 images/sec.
Type : hazelnut Train [ Epoch 162/256 iter 3 ] lr: 0.00466, loss: 0.09549, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11110 sec, avg_samples: 96.0, avg_ips: 864.10713 images/sec.
Type : hazelnut Train [ Epoch 162/256 iter 4 ] lr: 0.00466, loss: 0.09338, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11144 sec, avg_samples: 96.0, avg_ips: 861.46898 images/sec.
Type : hazelnut Train [ Epoch 162/256 iter 5 ] lr: 0.00466, loss: 0.11218, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.04348 sec, avg_samples: 7.0, avg_ips: 160.98944 images/sec.
Type : hazelnut Train [ Epoch 163/256 iter 1 ] lr: 0.00493, loss: 0.11316, avg_reader_cost: 2.40792 sec, avg_batch_cost: 2.52049 sec, avg_samples: 96.0, avg_ips: 38.08783 images/sec.
Type : hazelnut Train [ Epoch 163/256 iter 2 ] lr: 0.00493, loss: 0.05644, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11198 sec, avg_samples: 96.0, avg_ips: 857.28894 images/sec.
Type : hazelnut Train [ Epoch 163/256 iter 3 ] lr: 0.00493, loss: 0.09791, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11160 sec, avg_samples: 96.0, avg_ips: 860.21565 images/sec.
Type : hazelnut Train [ Epoch 163/256 iter 4 ] lr: 0.00493, loss: 0.07999, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10393 sec, avg_samples: 96.0, avg_ips: 923.67113 images/sec.
Type : hazelnut Train [ Epoch 163/256 iter 5 ] lr: 0.00493, loss: 0.04028, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.02464 sec, avg_samples: 7.0, avg_ips: 284.11194 images/sec.
Type : hazelnut Train [ Epoch 164/256 iter 1 ] lr: 0.00520, loss: 0.09128, avg_reader_cost: 1.90984 sec, avg_batch_cost: 2.01482 sec, avg_samples: 96.0, avg_ips: 47.64685 images/sec.
Type : hazelnut Train [ Epoch 164/256 iter 2 ] lr: 0.00520, loss: 0.07809, avg_reader_cost: 0.22797 sec, avg_batch_cost: 0.33126 sec, avg_samples: 96.0, avg_ips: 289.80281 images/sec.
Type : hazelnut Train [ Epoch 164/256 iter 3 ] lr: 0.00520, loss: 0.12371, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10270 sec, avg_samples: 96.0, avg_ips: 934.78970 images/sec.
Type : hazelnut Train [ Epoch 164/256 iter 4 ] lr: 0.00520, loss: 0.05963, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10325 sec, avg_samples: 96.0, avg_ips: 929.77325 images/sec.
Type : hazelnut Train [ Epoch 164/256 iter 5 ] lr: 0.00520, loss: 0.02339, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.02508 sec, avg_samples: 7.0, avg_ips: 279.10724 images/sec.
Type : hazelnut Train [ Epoch 165/256 iter 1 ] lr: 0.00548, loss: 0.10413, avg_reader_cost: 1.91080 sec, avg_batch_cost: 2.01560 sec, avg_samples: 96.0, avg_ips: 47.62844 images/sec.
Type : hazelnut Train [ Epoch 165/256 iter 2 ] lr: 0.00548, loss: 0.05060, avg_reader_cost: 0.04591 sec, avg_batch_cost: 0.15120 sec, avg_samples: 96.0, avg_ips: 634.92841 images/sec.
Type : hazelnut Train [ Epoch 165/256 iter 3 ] lr: 0.00548, loss: 0.07814, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10342 sec, avg_samples: 96.0, avg_ips: 928.21289 images/sec.
Type : hazelnut Train [ Epoch 165/256 iter 4 ] lr: 0.00548, loss: 0.09891, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10266 sec, avg_samples: 96.0, avg_ips: 935.13923 images/sec.
Type : hazelnut Train [ Epoch 165/256 iter 5 ] lr: 0.00548, loss: 0.13256, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.02495 sec, avg_samples: 7.0, avg_ips: 280.54205 images/sec.
Type : hazelnut Train [ Epoch 166/256 iter 1 ] lr: 0.00577, loss: 0.08530, avg_reader_cost: 1.92078 sec, avg_batch_cost: 2.02508 sec, avg_samples: 96.0, avg_ips: 47.40542 images/sec.
Type : hazelnut Train [ Epoch 166/256 iter 2 ] lr: 0.00577, loss: 0.06514, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10617 sec, avg_samples: 96.0, avg_ips: 904.25136 images/sec.
Type : hazelnut Train [ Epoch 166/256 iter 3 ] lr: 0.00577, loss: 0.04573, avg_reader_cost: 0.05304 sec, avg_batch_cost: 0.15593 sec, avg_samples: 96.0, avg_ips: 615.66353 images/sec.
Type : hazelnut Train [ Epoch 166/256 iter 4 ] lr: 0.00577, loss: 0.12271, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10302 sec, avg_samples: 96.0, avg_ips: 931.84322 images/sec.
Type : hazelnut Train [ Epoch 166/256 iter 5 ] lr: 0.00577, loss: 0.01124, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.02467 sec, avg_samples: 7.0, avg_ips: 283.76047 images/sec.
Type : hazelnut Train [ Epoch 167/256 iter 1 ] lr: 0.00606, loss: 0.08924, avg_reader_cost: 1.91062 sec, avg_batch_cost: 2.01466 sec, avg_samples: 96.0, avg_ips: 47.65075 images/sec.
Type : hazelnut Train [ Epoch 167/256 iter 2 ] lr: 0.00606, loss: 0.11532, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10366 sec, avg_samples: 96.0, avg_ips: 926.13770 images/sec.
Type : hazelnut Train [ Epoch 167/256 iter 3 ] lr: 0.00606, loss: 0.13702, avg_reader_cost: 0.04973 sec, avg_batch_cost: 0.15283 sec, avg_samples: 96.0, avg_ips: 628.13372 images/sec.
Type : hazelnut Train [ Epoch 167/256 iter 4 ] lr: 0.00606, loss: 0.08623, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10283 sec, avg_samples: 96.0, avg_ips: 933.53701 images/sec.
Type : hazelnut Train [ Epoch 167/256 iter 5 ] lr: 0.00606, loss: 0.01460, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.02581 sec, avg_samples: 7.0, avg_ips: 271.23773 images/sec.
Type : hazelnut Train [ Epoch 168/256 iter 1 ] lr: 0.00636, loss: 0.06382, avg_reader_cost: 1.89842 sec, avg_batch_cost: 2.00375 sec, avg_samples: 96.0, avg_ips: 47.91006 images/sec.
Type : hazelnut Train [ Epoch 168/256 iter 2 ] lr: 0.00636, loss: 0.11601, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10407 sec, avg_samples: 96.0, avg_ips: 922.43748 images/sec.
Type : hazelnut Train [ Epoch 168/256 iter 3 ] lr: 0.00636, loss: 0.11857, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10378 sec, avg_samples: 96.0, avg_ips: 925.06958 images/sec.
Type : hazelnut Train [ Epoch 168/256 iter 4 ] lr: 0.00636, loss: 0.14333, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10317 sec, avg_samples: 96.0, avg_ips: 930.47799 images/sec.
Type : hazelnut Train [ Epoch 168/256 iter 5 ] lr: 0.00636, loss: 0.01466, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.02487 sec, avg_samples: 7.0, avg_ips: 281.47262 images/sec.
Type : hazelnut Test [ Epoch 168/256 ] test_cost: 9.615514 sec max_auc: 0.96571 roc_auc : 0.946429.
Type : hazelnut Train [ Epoch 169/256 iter 1 ] lr: 0.00667, loss: 0.08971, avg_reader_cost: 2.52794 sec, avg_batch_cost: 2.63551 sec, avg_samples: 96.0, avg_ips: 36.42553 images/sec.
Type : hazelnut Train [ Epoch 169/256 iter 2 ] lr: 0.00667, loss: 0.15148, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10416 sec, avg_samples: 96.0, avg_ips: 921.61617 images/sec.
Type : hazelnut Train [ Epoch 169/256 iter 3 ] lr: 0.00667, loss: 0.09266, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.10563 sec, avg_samples: 96.0, avg_ips: 908.82314 images/sec.
