
############################
training wood
############################

Type : wood Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.59046, avg_reader_cost: 3.61244 sec, avg_batch_cost: 3.74143 sec, avg_samples: 96.0, avg_ips: 25.65866 images/sec.
Type : wood Train [ Epoch 251/256 iter 1 ] lr: 0.02984, loss: 0.05027, avg_reader_cost: 2.72757 sec, avg_batch_cost: 2.84273 sec, avg_samples: 96.0, avg_ips: 33.77040 images/sec.
Type : wood Train [ Epoch 251/256 iter 2 ] lr: 0.02984, loss: 0.09366, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11475 sec, avg_samples: 96.0, avg_ips: 836.58981 images/sec.
Type : wood Train [ Epoch 251/256 iter 3 ] lr: 0.02984, loss: 0.00894, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.07981 sec, avg_samples: 55.0, avg_ips: 689.10253 images/sec.
Type : wood Train [ Epoch 252/256 iter 1 ] lr: 0.02989, loss: 0.04083, avg_reader_cost: 2.83776 sec, avg_batch_cost: 2.95586 sec, avg_samples: 96.0, avg_ips: 32.47784 images/sec.
Type : wood Train [ Epoch 252/256 iter 2 ] lr: 0.02989, loss: 0.04898, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11701 sec, avg_samples: 96.0, avg_ips: 820.45693 images/sec.
Type : wood Train [ Epoch 252/256 iter 3 ] lr: 0.02989, loss: 0.00562, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.08253 sec, avg_samples: 55.0, avg_ips: 666.40683 images/sec.
Type : wood Train [ Epoch 253/256 iter 1 ] lr: 0.02993, loss: 0.03376, avg_reader_cost: 3.27269 sec, avg_batch_cost: 3.38793 sec, avg_samples: 96.0, avg_ips: 28.33592 images/sec.
Type : wood Train [ Epoch 253/256 iter 2 ] lr: 0.02993, loss: 0.07191, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11506 sec, avg_samples: 96.0, avg_ips: 834.34491 images/sec.
Type : wood Train [ Epoch 253/256 iter 3 ] lr: 0.02993, loss: 0.06322, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.08130 sec, avg_samples: 55.0, avg_ips: 676.51652 images/sec.
Type : wood Train [ Epoch 254/256 iter 1 ] lr: 0.02996, loss: 0.02650, avg_reader_cost: 2.85841 sec, avg_batch_cost: 2.97393 sec, avg_samples: 96.0, avg_ips: 32.28056 images/sec.
Type : wood Train [ Epoch 254/256 iter 2 ] lr: 0.02996, loss: 0.01491, avg_reader_cost: 0.05554 sec, avg_batch_cost: 0.16814 sec, avg_samples: 96.0, avg_ips: 570.96595 images/sec.
Type : wood Train [ Epoch 254/256 iter 3 ] lr: 0.02996, loss: 0.02290, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.07909 sec, avg_samples: 55.0, avg_ips: 695.44279 images/sec.
Type : wood Train [ Epoch 255/256 iter 1 ] lr: 0.02998, loss: 0.04026, avg_reader_cost: 3.19007 sec, avg_batch_cost: 3.30462 sec, avg_samples: 96.0, avg_ips: 29.05027 images/sec.
Type : wood Train [ Epoch 255/256 iter 2 ] lr: 0.02998, loss: 0.05659, avg_reader_cost: 0.00040 sec, avg_batch_cost: 0.11618 sec, avg_samples: 96.0, avg_ips: 826.28915 images/sec.
Type : wood Train [ Epoch 255/256 iter 3 ] lr: 0.02998, loss: 0.05385, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.08093 sec, avg_samples: 55.0, avg_ips: 679.63774 images/sec.
Type : wood Train [ Epoch 256/256 iter 1 ] lr: 0.03000, loss: 0.08760, avg_reader_cost: 2.72072 sec, avg_batch_cost: 2.83469 sec, avg_samples: 96.0, avg_ips: 33.86610 images/sec.
Type : wood Train [ Epoch 256/256 iter 2 ] lr: 0.03000, loss: 0.03403, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11459 sec, avg_samples: 96.0, avg_ips: 837.73509 images/sec.
Type : wood Train [ Epoch 256/256 iter 3 ] lr: 0.03000, loss: 0.06188, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.07866 sec, avg_samples: 55.0, avg_ips: 699.25621 images/sec.
Type : wood Test [ Epoch 256/256 ] test_cost: 8.244428 sec max_auc: 0.98772 roc_auc : 0.983333.
