
############################
training metal_nut
############################

Type : metal_nut Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.65859, avg_reader_cost: 2.59916 sec, avg_batch_cost: 2.72412 sec, avg_samples: 96.0, avg_ips: 35.24075 images/sec.
Type : metal_nut Train [ Epoch 245/256 iter 1 ] lr: 0.02935, loss: 0.18012, avg_reader_cost: 2.62193 sec, avg_batch_cost: 2.73564 sec, avg_samples: 96.0, avg_ips: 35.09235 images/sec.
Type : metal_nut Train [ Epoch 245/256 iter 2 ] lr: 0.02935, loss: 0.05344, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11171 sec, avg_samples: 96.0, avg_ips: 859.38763 images/sec.
Type : metal_nut Train [ Epoch 245/256 iter 3 ] lr: 0.02935, loss: 0.15763, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05244 sec, avg_samples: 28.0, avg_ips: 533.94671 images/sec.
Type : metal_nut Train [ Epoch 246/256 iter 1 ] lr: 0.02946, loss: 0.11415, avg_reader_cost: 2.79805 sec, avg_batch_cost: 2.91102 sec, avg_samples: 96.0, avg_ips: 32.97812 images/sec.
Type : metal_nut Train [ Epoch 246/256 iter 2 ] lr: 0.02946, loss: 0.17695, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11172 sec, avg_samples: 96.0, avg_ips: 859.32711 images/sec.
Type : metal_nut Train [ Epoch 246/256 iter 3 ] lr: 0.02946, loss: 0.09617, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05296 sec, avg_samples: 28.0, avg_ips: 528.72076 images/sec.
Type : metal_nut Train [ Epoch 247/256 iter 1 ] lr: 0.02955, loss: 0.15127, avg_reader_cost: 2.60343 sec, avg_batch_cost: 2.71051 sec, avg_samples: 96.0, avg_ips: 35.41772 images/sec.
Type : metal_nut Train [ Epoch 247/256 iter 2 ] lr: 0.02955, loss: 0.11593, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10500 sec, avg_samples: 96.0, avg_ips: 914.26064 images/sec.
Type : metal_nut Train [ Epoch 247/256 iter 3 ] lr: 0.02955, loss: 0.15646, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.04739 sec, avg_samples: 28.0, avg_ips: 590.78568 images/sec.
Type : metal_nut Train [ Epoch 248/256 iter 1 ] lr: 0.02964, loss: 0.16200, avg_reader_cost: 2.75965 sec, avg_batch_cost: 2.86606 sec, avg_samples: 96.0, avg_ips: 33.49551 images/sec.
Type : metal_nut Train [ Epoch 248/256 iter 2 ] lr: 0.02964, loss: 0.12829, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10446 sec, avg_samples: 96.0, avg_ips: 918.99108 images/sec.
Type : metal_nut Train [ Epoch 248/256 iter 3 ] lr: 0.02964, loss: 0.09807, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.04724 sec, avg_samples: 28.0, avg_ips: 592.71780 images/sec.
Type : metal_nut Test [ Epoch 248/256 ] test_cost: 5.425893 sec max_auc: 0.96041 roc_auc : 0.960411.
Type : metal_nut Train [ Epoch 249/256 iter 1 ] lr: 0.02971, loss: 0.20008, avg_reader_cost: 2.62001 sec, avg_batch_cost: 2.73329 sec, avg_samples: 96.0, avg_ips: 35.12246 images/sec.
Type : metal_nut Train [ Epoch 249/256 iter 2 ] lr: 0.02971, loss: 0.12868, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11321 sec, avg_samples: 96.0, avg_ips: 847.98726 images/sec.
Type : metal_nut Train [ Epoch 249/256 iter 3 ] lr: 0.02971, loss: 0.13448, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.05191 sec, avg_samples: 28.0, avg_ips: 539.42811 images/sec.
Type : metal_nut Train [ Epoch 250/256 iter 1 ] lr: 0.02978, loss: 0.13842, avg_reader_cost: 2.57518 sec, avg_batch_cost: 2.69576 sec, avg_samples: 96.0, avg_ips: 35.61146 images/sec.
Type : metal_nut Train [ Epoch 250/256 iter 2 ] lr: 0.02978, loss: 0.13294, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11390 sec, avg_samples: 96.0, avg_ips: 842.84147 images/sec.
Type : metal_nut Train [ Epoch 250/256 iter 3 ] lr: 0.02978, loss: 0.18238, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.05140 sec, avg_samples: 28.0, avg_ips: 544.79567 images/sec.
Type : metal_nut Train [ Epoch 251/256 iter 1 ] lr: 0.02984, loss: 0.10739, avg_reader_cost: 2.62206 sec, avg_batch_cost: 2.73064 sec, avg_samples: 96.0, avg_ips: 35.15662 images/sec.
Type : metal_nut Train [ Epoch 251/256 iter 2 ] lr: 0.02984, loss: 0.11991, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10530 sec, avg_samples: 96.0, avg_ips: 911.64213 images/sec.
Type : metal_nut Train [ Epoch 251/256 iter 3 ] lr: 0.02984, loss: 0.08646, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.04451 sec, avg_samples: 28.0, avg_ips: 629.04675 images/sec.
Type : metal_nut Train [ Epoch 252/256 iter 1 ] lr: 0.02989, loss: 0.14049, avg_reader_cost: 2.61808 sec, avg_batch_cost: 2.73176 sec, avg_samples: 96.0, avg_ips: 35.14224 images/sec.
Type : metal_nut Train [ Epoch 252/256 iter 2 ] lr: 0.02989, loss: 0.10052, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11141 sec, avg_samples: 96.0, avg_ips: 861.67914 images/sec.
Type : metal_nut Train [ Epoch 252/256 iter 3 ] lr: 0.02989, loss: 0.19254, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.05208 sec, avg_samples: 28.0, avg_ips: 537.63774 images/sec.
Type : metal_nut Train [ Epoch 253/256 iter 1 ] lr: 0.02993, loss: 0.08011, avg_reader_cost: 2.69693 sec, avg_batch_cost: 2.80386 sec, avg_samples: 96.0, avg_ips: 34.23848 images/sec.
Type : metal_nut Train [ Epoch 253/256 iter 2 ] lr: 0.02993, loss: 0.11862, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10426 sec, avg_samples: 96.0, avg_ips: 920.79633 images/sec.
Type : metal_nut Train [ Epoch 253/256 iter 3 ] lr: 0.02993, loss: 0.08123, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.04365 sec, avg_samples: 28.0, avg_ips: 641.48152 images/sec.
Type : metal_nut Train [ Epoch 254/256 iter 1 ] lr: 0.02996, loss: 0.19184, avg_reader_cost: 2.72323 sec, avg_batch_cost: 2.82930 sec, avg_samples: 96.0, avg_ips: 33.93064 images/sec.
Type : metal_nut Train [ Epoch 254/256 iter 2 ] lr: 0.02996, loss: 0.17213, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10345 sec, avg_samples: 96.0, avg_ips: 928.02677 images/sec.
Type : metal_nut Train [ Epoch 254/256 iter 3 ] lr: 0.02996, loss: 0.08954, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.04383 sec, avg_samples: 28.0, avg_ips: 638.87823 images/sec.
Type : metal_nut Train [ Epoch 255/256 iter 1 ] lr: 0.02998, loss: 0.14335, avg_reader_cost: 2.57577 sec, avg_batch_cost: 2.68812 sec, avg_samples: 96.0, avg_ips: 35.71273 images/sec.
Type : metal_nut Train [ Epoch 255/256 iter 2 ] lr: 0.02998, loss: 0.09032, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11212 sec, avg_samples: 96.0, avg_ips: 856.24434 images/sec.
Type : metal_nut Train [ Epoch 255/256 iter 3 ] lr: 0.02998, loss: 0.14129, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.05080 sec, avg_samples: 28.0, avg_ips: 551.19053 images/sec.
Type : metal_nut Train [ Epoch 256/256 iter 1 ] lr: 0.03000, loss: 0.12628, avg_reader_cost: 2.17389 sec, avg_batch_cost: 2.28800 sec, avg_samples: 96.0, avg_ips: 41.95804 images/sec.
Type : metal_nut Train [ Epoch 256/256 iter 2 ] lr: 0.03000, loss: 0.10102, avg_reader_cost: 0.05912 sec, avg_batch_cost: 0.16969 sec, avg_samples: 96.0, avg_ips: 565.72118 images/sec.
Type : metal_nut Train [ Epoch 256/256 iter 3 ] lr: 0.03000, loss: 0.06305, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05220 sec, avg_samples: 28.0, avg_ips: 536.43686 images/sec.
Type : metal_nut Test [ Epoch 256/256 ] test_cost: 5.250720 sec max_auc: 0.96041 roc_auc : 0.946237.
