
############################
training bottle
############################

Type : bottle Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.34867, avg_reader_cost: 2.85896 sec, avg_batch_cost: 5.08064 sec, avg_samples: 96.0, avg_ips: 18.89526 images/sec.
Type : bottle Train [ Epoch 249/256 iter 1 ] lr: 0.02971, loss: 0.09828, avg_reader_cost: 2.39301 sec, avg_batch_cost: 2.50627 sec, avg_samples: 96.0, avg_ips: 38.30395 images/sec.
Type : bottle Train [ Epoch 249/256 iter 2 ] lr: 0.02971, loss: 0.09257, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11427 sec, avg_samples: 96.0, avg_ips: 840.12975 images/sec.
Type : bottle Train [ Epoch 249/256 iter 3 ] lr: 0.02971, loss: 0.21399, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04103 sec, avg_samples: 17.0, avg_ips: 414.31242 images/sec.
Type : bottle Train [ Epoch 250/256 iter 1 ] lr: 0.02978, loss: 0.07814, avg_reader_cost: 2.61193 sec, avg_batch_cost: 2.72664 sec, avg_samples: 96.0, avg_ips: 35.20822 images/sec.
Type : bottle Train [ Epoch 250/256 iter 2 ] lr: 0.02978, loss: 0.12977, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11309 sec, avg_samples: 96.0, avg_ips: 848.85071 images/sec.
Type : bottle Train [ Epoch 250/256 iter 3 ] lr: 0.02978, loss: 0.08038, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04412 sec, avg_samples: 17.0, avg_ips: 385.30173 images/sec.
Type : bottle Train [ Epoch 251/256 iter 1 ] lr: 0.02984, loss: 0.12177, avg_reader_cost: 2.75566 sec, avg_batch_cost: 2.86974 sec, avg_samples: 96.0, avg_ips: 33.45250 images/sec.
Type : bottle Train [ Epoch 251/256 iter 2 ] lr: 0.02984, loss: 0.13208, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11210 sec, avg_samples: 96.0, avg_ips: 856.36453 images/sec.
Type : bottle Train [ Epoch 251/256 iter 3 ] lr: 0.02984, loss: 0.07507, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04087 sec, avg_samples: 17.0, avg_ips: 415.94624 images/sec.
Type : bottle Train [ Epoch 252/256 iter 1 ] lr: 0.02989, loss: 0.07645, avg_reader_cost: 2.73541 sec, avg_batch_cost: 2.84986 sec, avg_samples: 96.0, avg_ips: 33.68583 images/sec.
Type : bottle Train [ Epoch 252/256 iter 2 ] lr: 0.02989, loss: 0.07840, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11508 sec, avg_samples: 96.0, avg_ips: 834.20662 images/sec.
Type : bottle Train [ Epoch 252/256 iter 3 ] lr: 0.02989, loss: 0.10101, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04050 sec, avg_samples: 17.0, avg_ips: 419.73903 images/sec.
Type : bottle Train [ Epoch 253/256 iter 1 ] lr: 0.02993, loss: 0.10646, avg_reader_cost: 2.55514 sec, avg_batch_cost: 2.67886 sec, avg_samples: 96.0, avg_ips: 35.83616 images/sec.
Type : bottle Train [ Epoch 253/256 iter 2 ] lr: 0.02993, loss: 0.10760, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11310 sec, avg_samples: 96.0, avg_ips: 848.84355 images/sec.
Type : bottle Train [ Epoch 253/256 iter 3 ] lr: 0.02993, loss: 0.08238, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.04275 sec, avg_samples: 17.0, avg_ips: 397.66857 images/sec.
Type : bottle Train [ Epoch 254/256 iter 1 ] lr: 0.02996, loss: 0.11469, avg_reader_cost: 2.63987 sec, avg_batch_cost: 2.75181 sec, avg_samples: 96.0, avg_ips: 34.88615 images/sec.
Type : bottle Train [ Epoch 254/256 iter 2 ] lr: 0.02996, loss: 0.08013, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11252 sec, avg_samples: 96.0, avg_ips: 853.17639 images/sec.
Type : bottle Train [ Epoch 254/256 iter 3 ] lr: 0.02996, loss: 0.01642, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04082 sec, avg_samples: 17.0, avg_ips: 416.50993 images/sec.
Type : bottle Train [ Epoch 255/256 iter 1 ] lr: 0.02998, loss: 0.10760, avg_reader_cost: 2.48173 sec, avg_batch_cost: 2.59465 sec, avg_samples: 96.0, avg_ips: 36.99928 images/sec.
Type : bottle Train [ Epoch 255/256 iter 2 ] lr: 0.02998, loss: 0.13103, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11045 sec, avg_samples: 96.0, avg_ips: 869.14132 images/sec.
Type : bottle Train [ Epoch 255/256 iter 3 ] lr: 0.02998, loss: 0.08426, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04012 sec, avg_samples: 17.0, avg_ips: 423.72750 images/sec.
Type : bottle Train [ Epoch 256/256 iter 1 ] lr: 0.03000, loss: 0.06537, avg_reader_cost: 2.46699 sec, avg_batch_cost: 2.57881 sec, avg_samples: 96.0, avg_ips: 37.22642 images/sec.
Type : bottle Train [ Epoch 256/256 iter 2 ] lr: 0.03000, loss: 0.11329, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11225 sec, avg_samples: 96.0, avg_ips: 855.20411 images/sec.
Type : bottle Train [ Epoch 256/256 iter 3 ] lr: 0.03000, loss: 0.08987, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04026 sec, avg_samples: 17.0, avg_ips: 422.25454 images/sec.
Type : bottle Test [ Epoch 256/256 ] test_cost: 4.932559 sec max_auc: 1.00000 roc_auc : 0.996032.
